performance_id,date_id,employee_id,store_id,department_id,sales_amount,transactions_processed,items_scanned,avg_scan_time,customers_served,hours_worked,overtime_hours,absences,tardiness,customer_satisfaction_score
359,310,195,16,1,418.47,18,31,4.6,18,4.9,0.1,0,0,
360,333,195,16,1,352.09,15,33,2.19,15,4.9,0.0,0,0,
361,299,407,22,4,2472.3599999999997,1,10,2.27,1,6.3,0.0,0,0,
362,276,407,22,4,13364.29,16,104,2.74,16,4.2,0.0,0,1,
363,351,407,22,4,1382.59,2,12,4.7,2,4.3,0.0,0,0,
364,357,407,22,4,10838.37,13,41,1.86,13,4.7,0.0,0,0,
365,286,407,22,4,14631.63,8,142,2.48,8,6.9,0.0,0,0,
366,327,407,22,4,12498.06,25,40,3.89,25,6.9,0.0,0,1,
367,289,407,22,4,19118.84,39,84,4.36,39,5.7,0.0,0,0,
368,309,407,22,4,17646.91,41,51,4.4,41,6.5,0.0,0,0,
369,297,407,22,4,10968.39,30,41,3.33,30,5.2,0.0,0,0,
370,313,407,22,4,1276.6200000000001,1,6,3.63,1,6.1,0.0,0,0,
371,302,407,22,4,2097.7400000000002,1,5,4.7,1,5.9,0.0,0,0,
372,290,407,22,4,14341.67,29,185,4.78,29,4.2,0.0,1,0,
373,334,407,22,4,8066.9,40,191,3.33,40,4.7,0.0,0,0,
374,335,407,22,4,11501.84,32,45,4.32,32,6.1,0.0,0,0,
375,350,407,22,4,19105.29,12,57,4.09,12,5.3,0.0,0,0,
376,349,407,22,4,1435.8299999999997,1,7,2.67,1,5.5,0.0,0,0,
377,325,407,22,4,19691.97,42,137,3.82,42,5.5,1.6,0,0,
378,328,407,22,4,5819.0,45,155,1.64,45,6.3,0.8,0,0,
379,365,407,22,4,1007.6499999999999,1,7,4.51,1,6.2,1.0,0,0,
380,363,407,22,4,19290.88,19,53,4.9,19,6.7,0.0,0,0,
381,293,407,22,4,321.44,1,2,4.93,1,5.4,0.0,0,0,
382,333,407,22,4,5061.36,19,75,4.71,19,5.7,0.0,0,0,
383,323,407,22,4,14203.44,17,110,2.7,17,5.8,0.0,0,0,
384,291,407,22,4,15434.24,26,92,2.23,26,6.6,0.0,0,0,
385,312,407,22,4,9316.86,29,189,4.87,29,5.9,0.0,0,0,
386,330,407,22,4,16399.91,15,25,3.11,15,6.4,0.0,0,0,
387,336,407,22,4,917.28,1,8,2.85,1,4.8,1.4,0,0,
388,280,407,22,4,19565.36,23,113,3.46,23,6.8,0.0,0,0,
389,338,407,22,4,11833.9,42,78,2.28,42,6.3,0.0,0,0,
390,311,407,22,4,18416.15,6,114,1.92,6,4.0,0.0,0,0,
391,288,85,11,9,18363.92,37,73,4.95,37,5.8,0.0,0,0,
392,364,85,11,9,5707.6,20,137,1.51,20,6.5,0.0,0,0,
393,324,85,11,9,819.6299999999999,1,9,3.62,1,4.7,0.0,0,0,
394,294,85,11,9,388.98,1,6,3.15,1,5.2,0.0,0,1,
395,330,85,11,9,17249.87,10,179,3.09,10,5.7,0.0,0,0,
396,322,85,11,9,10008.09,26,86,4.42,26,6.0,1.3,0,0,
397,362,85,11,9,13720.09,11,27,3.59,11,5.9,0.0,0,0,
398,277,85,11,9,18079.91,23,63,4.3,23,5.8,0.0,0,0,
399,314,85,11,9,705.99,1,8,3.93,1,7.0,0.0,0,0,
400,361,85,11,9,7964.57,44,164,2.48,44,5.8,1.7,0,0,
401,347,85,11,9,16271.44,50,45,3.14,50,6.8,0.0,0,0,
402,329,85,11,9,18205.2,36,107,2.61,36,6.6,0.1,0,0,
403,345,85,11,9,592.5500000000001,1,7,4.31,1,4.8,0.0,0,0,
404,351,85,11,9,15236.57,7,175,4.8,7,4.4,0.0,0,0,
405,289,85,11,9,7734.65,30,116,2.38,30,6.7,0.0,0,0,
406,346,85,11,9,13949.83,21,80,4.97,21,5.0,0.0,0,0,
407,286,85,11,9,17210.03,46,43,1.53,46,5.0,0.0,0,0,
408,296,85,11,9,19417.44,31,45,2.77,31,5.9,0.0,0,1,
409,341,85,11,9,9434.31,39,20,4.38,39,4.5,0.9,0,0,
410,363,85,11,9,1749.0600000000004,1,5,2.14,1,5.5,0.0,0,0,
411,283,85,11,9,14631.26,26,62,3.5,26,6.0,0.0,0,0,
412,340,85,11,9,10329.93,8,128,3.91,8,6.7,0.0,0,0,
413,323,85,11,9,13426.46,13,169,4.2,13,5.3,0.6,0,0,
414,310,85,11,9,15744.01,37,147,2.73,37,4.3,0.0,0,0,
415,342,85,11,9,11751.83,29,125,2.24,29,5.1,0.0,0,0,
416,308,85,11,9,14674.78,50,101,3.21,50,5.9,0.0,0,0,
417,339,85,11,9,10266.46,40,61,1.55,40,6.3,0.0,0,0,
418,309,85,11,9,6339.21,13,45,4.62,13,6.5,0.0,0,0,
419,280,85,11,9,19109.86,24,126,3.37,24,6.3,0.0,0,0,
420,357,85,11,9,10433.78,13,97,4.63,13,5.4,0.0,1,0,
421,320,372,24,8,121.56,10,18,2.78,10,6.6,0.0,0,0,
422,300,372,24,8,807.21,1,45,3.63,1,6.3,0.0,0,0,
423,364,372,24,8,611.74,1,16,1.97,1,6.7,0.0,0,0,
424,347,372,24,8,1794.72,2,11,2.62,2,6.6,0.0,0,0,
425,305,372,24,8,255.36,1,2,3.4,1,5.9,0.0,0,0,
426,294,372,24,8,447.98,1,2,2.51,1,4.4,0.0,0,0,
427,282,372,24,8,983.93,12,47,2.83,12,4.2,0.0,0,0,
428,335,372,24,8,2241.52,1,8,2.85,1,6.2,0.0,0,1,
429,349,372,24,8,186.95,1,1,3.96,1,4.5,0.0,1,0,
430,288,372,24,8,2368.6000000000004,1,5,2.64,1,6.9,0.0,0,0,
431,358,372,24,8,1404.13,1,5,4.58,1,6.6,0.0,0,0,
432,283,372,24,8,4197.46,2,10,1.51,2,4.7,0.0,0,0,
433,301,372,24,8,883.0,8,41,2.55,8,4.1,0.0,0,1,
434,289,372,24,8,2080.59,1,9,3.72,1,4.8,0.0,0,0,
435,342,372,24,8,330.58,2,21,3.23,2,6.4,0.0,1,0,
436,362,372,24,8,268.27,10,36,2.31,10,5.5,0.0,0,0,
437,321,372,24,8,292.46000000000004,2,9,4.08,2,5.7,0.0,0,0,
438,280,372,24,8,13.160000000000002,1,1,4.89,1,4.3,1.8,0,0,
439,281,372,24,8,202.76,14,49,4.52,14,6.3,0.0,0,0,
440,361,372,24,8,1396.41,1,3,3.64,1,5.0,0.0,0,0,
441,316,372,24,8,300.37,5,18,4.71,5,5.0,1.9,0,0,
442,276,372,24,8,144.72,9,11,4.74,9,4.7,0.0,0,0,
443,332,372,24,8,672.62,20,0,0.0,20,5.2,1.0,0,0,
444,333,372,24,8,168.47,10,49,2.88,10,6.9,0.0,0,0,
445,339,372,24,8,893.96,9,42,2.85,9,5.3,0.0,0,1,
446,278,372,24,8,193.08,8,24,3.61,8,4.4,0.0,0,0,
447,319,372,24,8,574.27,12,2,4.02,12,6.5,0.0,0,0,
448,350,372,24,8,774.84,2,1,4.32,2,5.3,0.0,0,1,
449,348,372,24,8,6211.77,2,15,2.29,2,6.6,0.0,0,0,
450,327,372,24,8,140.73,1,3,2.39,1,6.9,0.0,0,0,
451,357,389,26,7,364.62000000000006,1,4,1.53,1,8.0,1.4,0,0,
452,360,389,26,7,70.72,1,7,4.56,1,8.0,0.0,0,1,
453,344,389,26,7,14623.21,21,115,2.26,21,8.0,0.0,0,0,
454,350,389,26,7,2176.32,2,10,3.73,2,8.0,0.0,0,0,
455,296,389,26,7,262.87,1,1,1.7,1,8.0,0.0,0,0,
456,363,389,26,7,9062.04,11,72,2.25,11,8.0,0.7,0,0,
457,276,389,26,7,18571.04,41,129,3.64,41,8.0,0.0,0,1,
458,356,389,26,7,9058.59,44,30,2.39,44,8.0,0.0,0,0,
459,288,389,26,7,17236.24,25,96,4.0,25,8.0,0.0,0,0,
460,278,389,26,7,1254.71,1,9,2.99,1,8.0,0.0,0,0,
461,343,389,26,7,16408.68,34,139,3.21,34,8.0,0.0,0,0,
462,302,389,26,7,17487.35,5,142,4.94,5,8.0,0.0,0,0,
463,307,389,26,7,6778.67,25,82,3.51,25,8.0,0.0,0,0,
464,341,389,26,7,6813.55,25,125,4.83,25,8.0,0.0,0,0,
465,306,389,26,7,17265.42,49,185,3.65,49,8.0,1.1,0,0,
466,285,389,26,7,273.21,1,3,4.22,1,8.0,0.0,0,0,
467,295,389,26,7,732.34,1,10,1.5,1,8.0,0.0,0,0,
468,287,389,26,7,118.45000000000002,1,10,4.17,1,8.0,0.0,0,0,
469,299,389,26,7,842.1299999999999,1,9,2.74,1,8.0,0.0,0,0,
470,284,389,26,7,1354.96,1,7,4.09,1,8.0,0.0,0,0,
471,291,389,26,7,8867.84,31,156,4.49,31,8.0,1.2,0,0,
472,347,389,26,7,11309.16,6,197,2.21,6,8.0,0.0,0,0,
473,345,389,26,7,6590.04,9,80,3.37,9,8.0,0.0,0,1,
474,335,389,26,7,1743.56,1,5,2.16,1,8.0,0.0,0,0,
475,315,389,26,7,15811.68,10,104,2.21,10,8.0,0.0,0,0,
476,326,389,26,7,13543.6,47,192,4.59,47,8.0,1.1,0,0,
477,319,389,26,7,16834.03,26,137,1.93,26,8.0,1.6,0,0,
478,289,389,26,7,16663.34,11,20,2.83,11,8.0,0.0,0,0,
479,320,389,26,7,9862.73,47,165,4.46,47,8.0,1.7,0,0,
480,346,389,26,7,6179.82,22,66,2.23,22,8.0,0.0,0,0,
481,328,496,28,9,3866.3,106,155,2.29,106,8.0,0.0,0,1,3.1
482,330,496,28,9,828.28,72,290,1.7,72,8.0,0.0,0,0,4.1
483,333,496,28,9,4531.33,124,267,4.55,124,8.0,0.0,0,0,3.8
484,297,496,28,9,2871.77,169,390,4.63,169,8.0,0.0,0,0,3.2
485,350,496,28,9,1330.49,50,212,2.08,50,8.0,1.7,1,0,4.2
486,314,496,28,9,4169.0,144,457,2.57,144,8.0,0.0,0,0,3.5
487,326,496,28,9,1728.65,1,5,3.3,1,8.0,0.0,0,0,4.5
488,294,496,28,9,2154.97,179,80,1.73,179,8.0,0.0,0,0,4.9
489,332,496,28,9,1242.85,29,145,2.57,29,8.0,1.7,0,1,3.5
490,281,496,28,9,557.6,1,2,1.98,1,8.0,0.0,0,0,4.3
491,313,496,28,9,814.47,118,123,1.65,118,8.0,0.0,0,0,4.2
492,301,496,28,9,303.28,1,4,3.41,1,8.0,0.8,0,0,3.1
493,361,496,28,9,520.28,110,492,1.98,110,8.0,0.0,0,0,3.5
494,318,496,28,9,1820.48,199,280,2.77,199,8.0,0.0,0,1,3.2
495,341,496,28,9,4357.94,85,465,3.45,85,8.0,0.0,0,0,3.9
496,331,496,28,9,621.84,90,205,2.2,90,8.0,0.0,0,0,3.3
497,349,496,28,9,361.74,1,1,4.17,1,8.0,0.0,0,0,3.5
498,345,496,28,9,4385.61,111,411,2.77,111,8.0,1.0,0,0,4.4
499,357,496,28,9,3319.02,186,310,2.66,186,8.0,0.0,0,0,4.8
500,355,496,28,9,1863.62,71,485,2.71,71,8.0,1.8,0,0,3.9
501,293,496,28,9,888.23,188,316,1.61,188,8.0,0.0,0,1,4.3
502,305,496,28,9,4673.41,111,73,4.13,111,8.0,0.0,0,0,3.6
503,351,496,28,9,3962.81,184,229,3.12,184,8.0,0.0,0,1,4.5
504,277,496,28,9,1010.1,188,190,2.24,188,8.0,0.0,0,0,3.6
505,342,496,28,9,1403.41,170,463,4.88,170,8.0,0.7,0,0,3.7
506,315,496,28,9,3086.69,197,461,2.63,197,8.0,0.0,0,1,3.6
507,358,496,28,9,1307.28,155,454,4.52,155,8.0,0.0,0,0,4.9
508,300,496,28,9,245.98000000000002,1,2,1.76,1,8.0,0.0,0,1,4.4
509,288,496,28,9,3933.14,155,281,3.85,155,8.0,1.2,0,0,3.5
510,304,496,28,9,1193.28,1,4,1.73,1,8.0,0.0,0,0,4.9
511,286,31,31,1,1974.7000000000003,2,10,2.87,2,8.0,0.0,0,0,
512,319,31,31,1,254.87000000000003,1,4,4.86,1,8.0,0.0,0,0,
513,292,31,31,1,5236.98,22,61,1.85,22,8.0,0.0,0,0,
514,363,31,31,1,9127.34,37,187,2.29,37,8.0,0.0,0,0,
515,332,31,31,1,350.92,1,2,2.34,1,8.0,0.0,0,0,
516,294,31,31,1,101.15,1,5,2.02,1,8.0,0.0,0,0,
517,340,31,31,1,1143.19,1,6,1.61,1,8.0,0.0,0,1,
518,348,31,31,1,5372.49,27,183,2.84,27,8.0,0.0,0,1,
519,364,31,31,1,7395.69,11,92,1.56,11,8.0,0.0,1,0,
520,321,31,31,1,1203.93,1,7,3.79,1,8.0,0.0,0,0,
521,291,31,31,1,2388.47,1,7,2.82,1,8.0,0.0,0,0,
522,301,31,31,1,5559.28,49,52,3.33,49,8.0,0.2,0,0,
523,361,31,31,1,1498.05,1,9,2.87,1,8.0,0.0,0,0,
524,290,31,31,1,1545.2,1,8,2.75,1,8.0,0.0,0,0,
525,337,31,31,1,882.62,1,2,4.05,1,8.0,0.0,0,0,
526,287,31,31,1,13557.28,12,173,4.89,12,8.0,0.0,0,0,
527,316,31,31,1,10634.94,13,165,2.59,13,8.0,0.0,0,0,
528,307,31,31,1,10396.01,19,161,2.93,19,8.0,0.4,0,0,
529,349,31,31,1,2841.52,2,8,4.13,2,8.0,0.0,0,0,
530,317,31,31,1,862.23,1,3,3.54,1,8.0,0.5,0,0,
531,276,31,31,1,15251.43,6,195,2.78,6,8.0,0.0,0,0,
532,312,31,31,1,3218.72,3,11,2.71,3,8.0,0.8,0,1,
533,304,31,31,1,7544.03,19,45,3.88,19,8.0,0.0,0,1,
534,300,31,31,1,12807.21,19,179,4.03,19,8.0,0.0,0,0,
535,329,31,31,1,16036.27,6,83,3.39,6,8.0,1.8,0,0,
536,318,31,31,1,360.68,1,4,4.0,1,8.0,0.0,0,0,
537,359,31,31,1,675.57,1,7,2.0,1,8.0,0.3,0,0,
538,360,31,31,1,434.04,1,3,2.01,1,8.0,0.0,0,0,
539,336,31,31,1,5880.94,16,39,3.04,16,8.0,0.6,0,0,
540,362,31,31,1,3919.84,1,8,2.86,1,8.0,0.0,0,0,
541,362,317,27,4,736.35,0,6,3.34,0,6.2,0.0,0,0,
542,342,317,27,4,3133.6000000000004,1,10,3.85,1,5.3,0.0,0,0,
543,289,317,27,4,289.88000000000005,1,5,4.47,1,6.4,0.0,0,0,
544,282,317,27,4,398.78,1,1,2.94,1,4.5,0.0,0,0,
545,302,317,27,4,1910.52,1,6,1.8,1,5.3,0.0,0,0,
546,294,317,27,4,777.3,12,2,2.59,12,5.4,0.0,0,0,
547,339,317,27,4,786.15,8,6,3.79,8,5.0,0.0,0,0,
548,287,317,27,4,259.03,8,29,4.89,8,6.6,1.0,0,0,
549,284,317,27,4,609.62,20,7,4.1,20,5.6,1.8,0,1,
550,348,317,27,4,866.4300000000001,1,5,2.9,1,6.0,0.0,0,0,
551,280,317,27,4,556.62,1,3,3.35,1,6.8,1.9,0,0,
552,351,317,27,4,750.34,14,18,4.54,14,5.8,0.0,0,0,
553,316,317,27,4,212.86,20,38,1.99,20,4.5,0.0,0,0,
554,310,317,27,4,865.92,5,29,1.71,5,4.0,0.3,0,0,
555,358,317,27,4,501.87,13,35,2.52,13,4.2,0.0,0,1,
556,322,317,27,4,616.22,11,0,0.0,11,4.9,0.0,0,0,
557,317,317,27,4,3087.4700000000003,1,8,1.95,1,4.5,0.0,0,0,
558,299,317,27,4,28.88,11,35,3.33,11,5.4,0.0,0,0,
559,293,317,27,4,764.25,16,32,1.72,16,6.6,0.9,0,0,
560,301,317,27,4,238.47,1,1,1.67,1,5.9,0.0,0,0,
561,288,317,27,4,119.03,1,12,4.75,1,5.9,0.0,0,0,
562,315,317,27,4,242.12,7,2,3.68,7,5.9,0.0,0,0,
563,285,317,27,4,887.87,19,40,4.72,19,4.5,0.0,0,1,
564,314,317,27,4,649.06,2,37,2.81,2,5.9,0.0,0,1,
565,334,317,27,4,3509.91,1,9,3.07,1,6.0,0.0,0,0,
566,346,317,27,4,568.58,1,45,2.61,1,4.2,0.0,0,0,
567,329,317,27,4,165.16,1,45,3.32,1,6.4,0.0,0,0,
568,333,317,27,4,727.34,13,25,2.71,13,5.2,0.0,0,0,
569,303,317,27,4,500.53,11,1,1.59,11,5.4,1.5,0,0,
570,361,317,27,4,618.55,11,24,4.66,11,4.6,0.0,0,0,
571,289,409,5,9,1352.5,127,126,2.35,127,6.7,1.7,0,1,4.5
572,363,409,5,9,1263.23,26,471,4.25,26,6.1,0.0,0,0,3.6
573,351,409,5,9,4005.74,80,290,2.41,80,5.7,0.0,0,0,4.9
574,341,409,5,9,1364.1,1,3,3.34,1,4.1,1.6,0,0,3.3
575,332,409,5,9,3775.78,150,492,1.81,150,4.2,0.0,0,0,4.3
576,311,409,5,9,1783.92,53,486,2.59,53,6.7,0.0,0,0,3.4
577,339,409,5,9,3970.32,68,80,2.62,68,4.6,0.0,0,0,4.1
578,321,409,5,9,4692.72,163,375,4.86,163,4.5,1.6,0,0,4.4
579,324,409,5,9,2969.4,93,291,4.16,93,5.9,0.0,0,0,4.3
580,306,409,5,9,1690.1399999999999,1,6,2.6,1,5.8,0.0,0,0,4.3
581,277,409,5,9,3225.36,110,338,3.36,110,4.8,0.0,0,0,3.3
582,350,409,5,9,2366.7599999999998,1,6,4.8,1,4.8,0.0,0,0,3.1
583,358,409,5,9,1580.99,34,225,4.8,34,4.5,0.0,0,0,3.2
584,327,409,5,9,2799.63,192,151,1.73,192,6.8,0.0,0,0,4.4
585,300,409,5,9,1574.69,162,263,2.06,162,6.7,0.0,0,0,4.6
586,316,409,5,9,4880.86,52,373,2.0,52,6.7,0.0,0,0,3.1
587,303,409,5,9,4473.25,177,133,2.52,177,7.0,0.5,0,0,4.5
588,348,409,5,9,2117.3,50,404,4.43,50,5.1,0.0,0,0,4.5
589,309,409,5,9,1030.68,28,188,4.23,28,6.6,0.0,0,0,4.8
590,357,409,5,9,4860.21,60,125,4.95,60,4.8,0.0,1,0,4.5
591,283,409,5,9,3695.21,193,350,1.99,193,6.9,0.0,0,1,4.6
592,288,409,5,9,3643.0,110,234,4.28,110,6.6,0.0,0,0,3.9
593,278,409,5,9,4563.84,145,293,4.01,145,6.6,0.0,0,0,3.9
594,297,409,5,9,694.36,94,360,3.48,94,4.6,0.0,0,0,4.9
595,333,409,5,9,2992.05,195,152,4.15,195,4.8,0.8,0,1,4.6
596,312,409,5,9,3146.39,33,448,2.11,33,5.6,0.0,0,0,4.5
597,282,409,5,9,648.6,93,103,3.53,93,5.3,0.0,0,1,4.1
598,356,409,5,9,4086.4,165,413,3.85,165,4.2,0.0,0,0,4.8
599,323,409,5,9,3743.49,28,51,3.14,28,5.2,0.0,0,0,4.7
600,347,409,5,9,3944.64,190,435,3.71,190,5.0,0.0,0,0,4.6
601,343,491,3,5,12359.7,25,24,1.87,25,5.3,1.7,0,0,
602,317,491,3,5,14784.91,25,81,4.76,25,4.3,0.0,1,0,
603,337,491,3,5,12762.24,38,187,2.81,38,6.9,0.0,0,0,
604,327,491,3,5,16586.02,45,128,4.44,45,4.6,0.0,0,0,
605,311,491,3,5,5791.34,6,63,3.84,6,5.3,1.5,0,0,
606,351,491,3,5,8576.81,15,112,4.32,15,4.3,0.0,0,0,
607,278,491,3,5,1223.2600000000002,1,7,4.67,1,4.1,0.0,0,0,
608,340,491,3,5,14689.95,5,149,4.21,5,5.6,0.0,0,0,
609,301,491,3,5,2582.2999999999997,2,11,3.66,2,6.3,0.5,0,0,
610,354,491,3,5,18432.98,8,187,4.28,8,5.7,0.0,0,0,
611,286,491,3,5,7704.07,37,95,4.12,37,4.6,0.3,0,0,
612,277,491,3,5,5200.09,30,181,1.54,30,4.6,0.0,0,0,
613,335,491,3,5,15484.06,36,74,4.8,36,5.3,0.0,0,1,
614,314,491,3,5,10243.43,40,170,4.03,40,6.6,0.0,0,0,
615,345,491,3,5,9120.09,19,161,4.85,19,4.6,0.0,0,0,
616,339,491,3,5,10780.13,30,40,4.83,30,6.9,0.0,0,0,
617,295,491,3,5,17687.54,20,45,3.01,20,4.9,0.0,0,0,
618,359,491,3,5,12074.24,48,54,3.94,48,4.4,0.0,0,0,
619,325,491,3,5,8660.23,33,133,3.12,33,6.8,1.6,0,0,
620,304,491,3,5,10793.07,21,62,2.36,21,4.1,0.0,0,0,
621,352,491,3,5,11517.16,41,143,2.81,41,5.9,0.0,0,0,
622,279,491,3,5,6484.66,23,110,4.66,23,4.5,1.7,0,0,
623,348,491,3,5,13929.45,17,174,3.98,17,7.0,0.9,0,1,
624,321,491,3,5,587.79,1,5,4.63,1,6.8,0.7,0,0,
625,300,491,3,5,11428.28,37,174,4.28,37,5.6,0.0,0,0,
626,289,491,3,5,11190.18,10,156,2.82,10,4.5,0.0,0,0,
627,307,491,3,5,10831.84,46,129,1.85,46,4.2,0.0,0,0,
628,303,491,3,5,1925.46,2,12,2.09,2,5.0,1.8,0,1,
629,316,491,3,5,5785.8,43,108,4.81,43,5.8,0.0,0,0,
630,313,491,3,5,19380.83,47,104,2.9,47,6.5,0.0,0,0,
631,314,492,44,3,59.91,2,25,1.91,2,8.0,0.0,0,0,
632,329,492,44,3,827.92,7,27,1.55,7,8.0,0.0,0,1,
633,302,492,44,3,879.41,19,11,3.2,19,8.0,0.0,0,0,
634,283,492,44,3,717.85,9,37,1.67,9,8.0,0.0,0,0,
635,299,492,44,3,865.8,4,17,4.32,4,8.0,0.0,0,0,
636,281,492,44,3,748.75,18,34,3.56,18,8.0,0.0,0,0,
637,330,492,44,3,165.73,20,32,1.98,20,8.0,0.0,0,0,
638,301,492,44,3,2324.0,1,7,3.96,1,8.0,0.0,0,0,
639,315,492,44,3,916.63,1,35,3.59,1,8.0,1.5,0,0,
640,359,492,44,3,457.48,1,4,4.44,1,8.0,0.0,0,0,
641,343,492,44,3,418.03,7,44,3.03,7,8.0,0.0,0,0,
642,344,492,44,3,15.45,17,43,4.24,17,8.0,1.3,0,0,
643,295,492,44,3,969.74,16,8,2.88,16,8.0,0.0,0,1,
644,362,492,44,3,193.08,19,16,4.96,19,8.0,0.0,0,1,
645,294,492,44,3,170.35,10,4,2.26,10,8.0,0.0,0,0,
646,318,492,44,3,96.81,5,18,3.47,5,8.0,0.0,0,0,
647,365,492,44,3,3131.5499999999997,1,9,2.04,1,8.0,0.1,0,0,
648,298,492,44,3,632.21,8,10,1.69,8,8.0,0.0,0,0,
649,338,492,44,3,109.21,15,40,4.2,15,8.0,0.0,0,0,
650,339,492,44,3,719.63,20,1,2.03,20,8.0,0.0,1,0,
651,276,492,44,3,5088.929999999999,2,14,4.63,2,8.0,0.0,0,0,
652,346,492,44,3,2185.65,1,9,3.76,1,8.0,0.0,0,0,
653,319,492,44,3,167.44,1,7,2.3,1,8.0,0.0,0,0,
654,353,492,44,3,2808.98,1,8,3.9,1,8.0,0.0,0,0,
655,291,492,44,3,562.43,10,39,2.77,10,8.0,1.4,0,1,
656,355,492,44,3,1563.2,1,4,3.42,1,8.0,0.0,1,0,
657,305,492,44,3,2493.12,2,12,3.75,2,8.0,0.3,1,0,
658,356,492,44,3,114.7,6,9,3.2,6,8.0,0.0,0,0,
659,311,492,44,3,925.95,0,41,3.29,0,8.0,0.0,0,0,
660,303,492,44,3,871.18,9,35,1.73,9,8.0,0.0,0,0,
661,329,281,11,7,160.43,11,34,3.57,11,4.5,0.1,1,0,
662,353,281,11,7,236.01,10,28,2.49,10,5.2,0.0,0,0,
663,318,281,11,7,953.1,14,14,2.5,14,5.0,0.0,0,0,
664,344,281,11,7,146.18,1,2,2.22,1,5.2,0.0,0,0,
665,282,281,11,7,4568.8,1,10,3.68,1,5.7,0.0,0,0,
666,283,281,11,7,908.77,6,39,3.62,6,6.8,0.0,0,0,
667,310,281,11,7,300.45,13,39,3.18,13,6.9,0.0,0,0,
668,315,281,11,7,807.02,0,28,2.92,0,4.5,0.0,0,0,
669,296,281,11,7,663.26,8,48,4.63,8,4.7,0.0,0,0,
670,312,281,11,7,34.18,14,44,2.71,14,6.4,0.0,0,0,
671,287,281,11,7,936.24,13,36,1.76,13,4.5,0.0,0,0,
672,334,281,11,7,555.25,19,23,3.84,19,4.5,0.0,0,0,
673,335,281,11,7,790.16,20,0,0.0,20,6.9,0.0,0,0,
674,284,281,11,7,330.05,1,27,3.76,1,6.0,0.0,0,0,
675,346,281,11,7,59.66,12,16,4.86,12,6.9,0.0,0,0,
676,285,281,11,7,548.1,4,32,4.62,4,4.9,0.0,0,0,
677,278,281,11,7,643.75,19,42,5.0,19,6.8,0.0,0,0,
678,292,281,11,7,567.55,1,6,2.34,1,5.7,0.0,0,0,
679,307,281,11,7,385.78,5,14,3.19,5,4.3,0.0,0,0,
680,308,281,11,7,879.01,2,43,2.46,2,6.4,0.0,0,0,
681,357,281,11,7,110.85,0,34,4.85,0,6.1,0.0,0,0,
682,330,281,11,7,174.02,5,50,2.12,5,6.0,0.0,0,0,
683,364,281,11,7,888.25,9,22,2.81,9,5.8,0.0,0,0,
684,327,281,11,7,246.68,1,2,4.78,1,4.1,0.0,0,0,
685,306,281,11,7,519.12,3,41,3.68,3,5.2,0.0,0,0,
686,340,281,11,7,416.34,4,27,4.38,4,4.9,0.0,0,0,
687,358,281,11,7,896.49,8,31,2.57,8,6.4,0.0,0,0,
688,286,281,11,7,4128.879999999999,2,12,2.19,2,4.5,1.7,0,0,
689,341,281,11,7,731.29,9,4,1.86,9,5.0,0.0,0,0,
690,333,281,11,7,546.75,1,5,2.55,1,5.5,0.0,0,0,
691,341,357,41,6,376.98,10,43,3.41,10,6.5,0.0,0,1,
692,345,357,41,6,548.31,15,1,2.53,15,6.4,0.0,0,0,
693,355,357,41,6,291.39,18,33,4.06,18,6.6,0.0,0,0,
694,311,357,41,6,591.6,16,35,2.06,16,7.0,0.0,0,0,
695,363,357,41,6,739.2,1,4,4.67,1,5.7,1.3,0,0,
696,314,357,41,6,957.29,20,24,3.69,20,5.1,0.0,0,0,
697,305,357,41,6,994.23,17,28,4.65,17,5.2,0.0,0,0,
698,304,357,41,6,1426.1100000000001,1,3,4.49,1,6.2,0.6,0,0,
699,296,357,41,6,87.71999999999998,1,1,4.64,1,4.3,0.0,0,0,
700,347,357,41,6,103.35,0,12,4.92,0,5.7,0.0,0,0,
701,282,357,41,6,198.51,17,8,3.83,17,5.8,0.0,0,0,
702,346,357,41,6,148.97,1,25,1.54,1,6.6,0.0,0,0,
703,343,357,41,6,495.27,8,24,3.97,8,4.2,0.0,0,0,
704,309,357,41,6,563.55,18,16,2.16,18,4.1,0.0,0,0,
705,287,357,41,6,726.32,13,24,3.02,13,5.3,0.0,0,0,
706,339,357,41,6,305.93,5,13,3.76,5,5.7,0.0,0,0,
707,290,357,41,6,74.48,14,48,2.01,14,4.4,0.0,0,1,
708,338,357,41,6,434.11,7,48,4.47,7,5.4,0.0,0,0,
709,285,357,41,6,87.50000000000001,1,3,2.48,1,5.4,0.0,0,0,
710,317,357,41,6,170.64,1,33,3.85,1,5.1,0.0,0,0,
711,307,357,41,6,2414.9,1,10,4.66,1,5.6,0.0,0,0,
712,308,357,41,6,486.71,12,2,3.97,12,4.5,1.2,0,0,
713,352,357,41,6,1623.12,1,8,4.5,1,4.2,1.1,0,0,
714,333,357,41,6,224.15,1,1,4.15,1,6.7,0.0,0,0,
715,348,357,41,6,247.46,5,1,3.15,5,4.3,0.0,0,1,
716,295,357,41,6,869.73,2,28,3.46,2,4.3,0.0,0,0,
717,299,357,41,6,2088.65,1,5,4.41,1,6.8,0.0,0,0,
718,283,357,41,6,519.9399999999998,1,3,4.84,1,6.2,0.0,0,1,
719,322,357,41,6,603.31,2,48,4.2,2,5.6,0.0,0,1,
720,286,357,41,6,738.24,1,49,2.73,1,5.2,1.3,0,0,
