po_id,date_id,store_id,supplier_id,product_id,employee_id,po_number,po_status,quantity_ordered,unit_cost,total_cost,expected_delivery_date,actual_delivery_date,is_emergency_order,lead_time_days,shipping_cost
230,63,2,55,419,240,PO-xmXtGw-89943420,Partially Delivered,23,140.74,3237.02,2024-03-31,2024-03-31,False,28,387.04
231,214,17,8,80,81,PO-iTuAdb-37338836,Canceled,10,147.87,1478.7,2024-08-20,,False,19,112.54
232,205,6,93,870,283,PO-afCNfC-42603890,Delivered,182,209.8,38183.6,2024-08-13,2024-08-16,False,21,497.82
233,130,26,62,239,26,PO-LxepJQ-96483031,Delivered,39,59.93,2337.27,2024-05-28,2024-05-29,False,19,80.7
234,332,29,74,904,290,PO-GUyQvl-11552627,Canceled,178,131.39,23387.42,2024-12-19,,False,22,381.88
235,218,10,55,964,10,PO-UTxXPX-71748878,Delivered,140,221.66,31032.4,2024-09-02,2024-09-02,False,28,146.06
236,109,42,8,887,390,PO-pCTmqd-93148561,Delivered,115,152.62,17551.3,2024-05-07,2024-05-09,False,19,309.65
237,151,10,67,845,421,PO-TfBtas-95154689,Ordered,200,27.71,5542.0,2024-06-26,,False,27,62.57
238,110,6,40,588,283,PO-rXIlue-64665169,In Transit,20,60.89,1217.8,2024-04-25,,False,6,78.11
239,264,17,42,83,81,PO-NwGcCP-01958112,Ordered,36,238.1,8571.6,2024-10-05,,False,15,304.3
240,321,27,6,529,354,PO-sIkpIF-76927407,Ordered,130,269.08,34980.4,2024-12-03,,False,17,473.55
241,56,32,83,715,153,PO-ANBvnm-47779828,Delivered,21,166.31,3492.51,2024-03-25,2024-03-24,False,29,228.01
242,150,30,30,433,482,PO-HVdwAB-27609950,Partially Delivered,195,204.5,39877.5,2024-06-07,2024-06-07,False,9,280.2
243,305,45,92,448,311,PO-UWJQlW-16967626,Canceled,95,308.6,29317.0,2024-11-08,,False,8,188.35
244,216,3,57,834,3,PO-oVWqSR-52928715,In Transit,110,300.25,33027.5,2024-08-07,,False,4,220.87
245,238,46,95,483,373,PO-WNXEbC-94687271,Delivered,72,65.04,4682.88,2024-09-04,2024-09-08,True,10,645.81
246,230,2,78,35,2,PO-FvmpSz-00034921,Delivered,154,96.66,14885.64,2024-09-16,2024-09-17,False,30,388.39
247,220,37,71,638,162,PO-RlfAyH-14853423,Ordered,60,86.53,5191.8,2024-08-08,,False,1,218.18
248,303,17,20,905,17,PO-xNNnDa-32090796,Canceled,144,13.29,1913.76,2024-11-06,,False,8,148.22
249,209,39,17,826,98,PO-BmErHO-63307181,Canceled,187,48.9,9144.3,2024-08-09,,False,13,330.87
250,324,17,6,394,17,PO-THkYjD-25278941,Ordered,73,310.78,22686.94,2024-12-06,,False,17,306.53
251,15,29,7,468,261,PO-NPCCqM-82489713,In Transit,89,32.7,2910.3,2024-01-29,,False,14,478.54
252,48,11,15,928,157,PO-iEwkBk-08774133,Partially Delivered,108,262.45,28344.6,2024-02-27,2024-02-29,True,10,643.07
253,64,31,76,167,31,PO-HPLwMo-23278548,Ordered,44,127.23,5598.12,2024-03-28,,False,24,402.97
254,349,14,79,620,14,PO-hBMgvt-45207146,Partially Delivered,174,158.23,27532.02,2024-12-24,2024-12-29,True,10,613.86
255,191,7,74,740,338,PO-jZDloe-69157574,Partially Delivered,110,81.14,8925.4,2024-07-31,2024-07-31,False,22,371.6
256,178,8,56,692,360,PO-EVJXXL-96853326,In Transit,83,153.57,12746.31,2024-07-12,,False,16,212.21
257,335,50,16,856,476,PO-sNCrKf-75794114,Canceled,138,217.88,30067.44,2024-12-28,,False,28,220.56
258,208,8,59,590,360,PO-VVTKOc-12480959,Delivered,54,89.84,4851.36,2024-08-01,2024-07-30,True,6,375.38
259,150,21,57,520,21,PO-VpOEMy-50952414,In Transit,185,125.34,23187.9,2024-06-02,,False,4,65.34
260,325,29,10,316,29,PO-eCyjey-56895179,Partially Delivered,36,273.07,9830.52,2024-12-16,2024-12-20,False,26,185.31
261,106,31,59,206,463,PO-znNUey-36756510,Partially Delivered,103,112.82,11620.46,2024-04-28,2024-05-03,False,13,102.72
262,43,15,87,185,455,PO-EkukYf-04374207,Canceled,196,271.05,53125.8,2024-02-25,,True,13,512.12
263,64,38,55,399,188,PO-SHVjOJ-87237187,Canceled,62,250.99,15561.38,2024-03-18,,True,14,411.6
264,243,40,84,886,40,PO-QiDgbc-26888891,Ordered,109,287.33,31318.97,2024-09-28,,False,29,496.37
265,15,33,18,949,33,PO-otPAGs-13420500,Partially Delivered,159,158.02,25125.18,2024-02-04,2024-02-03,False,20,362.43
266,288,12,32,796,12,PO-SSkyNW-59066158,Delivered,52,70.13,3646.76,2024-10-15,2024-10-14,False,1,363.82
267,11,38,90,342,38,PO-PAFzqZ-63404840,Delivered,35,249.34,8726.9,2024-02-06,2024-02-04,False,26,319.9
268,217,43,64,603,43,PO-gfLyPC-67754688,Partially Delivered,117,85.3,9980.1,2024-08-27,2024-08-31,False,23,327.5
269,113,20,67,858,478,PO-wdQttu-67542918,Canceled,96,120.53,11570.88,2024-05-19,,False,27,280.97
270,308,33,52,388,33,PO-cdVALB-07670873,In Transit,102,166.84,17017.68,2024-11-13,,False,10,439.38
271,333,28,2,401,99,PO-VLhAbR-72201897,Delivered,55,62.52,3438.6,2024-12-10,2024-12-08,False,12,413.67
272,345,42,95,483,42,PO-IlxaRG-91404093,Ordered,14,72.99,1021.86,2024-12-30,,False,20,144.39
273,332,47,17,826,327,PO-dgQUFZ-53926655,Ordered,109,52.88,5763.92,2024-12-10,,False,13,397.63
274,144,36,62,473,36,PO-xfdfZI-77343815,Partially Delivered,191,144.81,27658.71,2024-06-01,2024-06-04,True,9,505.54
275,189,35,49,52,208,PO-SGiwFC-43536236,Partially Delivered,82,195.49,16030.18,2024-07-16,2024-07-20,False,9,474.89
276,111,43,17,94,132,PO-NQQiYj-36084120,Ordered,13,207.07,2691.91,2024-05-03,,False,13,291.64
277,96,33,84,133,33,PO-CeDGEK-32488983,In Transit,148,229.43,33955.64,2024-04-19,,True,14,438.45
278,48,43,58,346,59,PO-PQMzwW-14395460,Ordered,107,68.31,7309.17,2024-02-25,,False,8,330.28
279,5,40,77,119,40,PO-lRMEQJ-88940809,Ordered,123,17.41,2141.43,2024-01-06,,True,1,473.32
280,113,27,37,982,354,PO-sYFgTX-16497628,Delivered,24,106.37,2552.88,2024-05-02,2024-04-30,False,10,75.74
281,152,46,64,603,439,PO-scviNl-78045121,Canceled,195,95.92,18704.4,2024-06-23,,False,23,280.69
282,276,2,69,693,121,PO-sZlEkh-58276666,Delivered,36,113.49,4085.64,2024-10-15,2024-10-13,False,13,220.05
283,65,7,91,655,191,PO-GvrLcj-18708471,Canceled,125,255.72,31965.0,2024-03-17,,False,12,364.76
284,143,36,14,648,189,PO-OlgGhn-97793582,Delivered,160,199.7,31952.0,2024-05-25,2024-05-26,False,3,204.33
285,129,25,63,872,134,PO-dHjHHE-72463717,Partially Delivered,86,74.63,6418.18,2024-05-18,2024-05-23,False,10,445.1
286,128,29,84,948,261,PO-AfMThT-72273200,In Transit,169,179.97,30414.93,2024-06-05,,False,29,130.04
287,316,34,17,2,266,PO-yjLebt-10544124,Delivered,22,190.45,4189.9,2024-11-17,2024-11-21,True,6,528.26
288,64,12,100,970,12,PO-tVFYmE-71607843,Partially Delivered,166,152.54,25321.64,2024-03-29,2024-04-03,False,25,169.9
289,44,8,95,446,167,PO-AMLEqG-62229932,Ordered,157,1.72,270.04,2024-03-04,,False,20,67.54
290,261,48,100,668,48,PO-sOHtfp-34049517,Partially Delivered,105,183.92,19311.6,2024-10-12,2024-10-16,False,25,185.43
291,254,35,54,946,208,PO-gFLyod-50908207,Canceled,65,229.64,14926.6,2024-09-16,,True,6,435.42
292,225,15,56,186,336,PO-Mxcbca-15702434,Ordered,142,143.86,20428.12,2024-08-28,,False,16,323.5
293,161,7,6,64,7,PO-eXQRyW-75491753,Ordered,84,23.11,1941.24,2024-06-26,,False,17,361.98
294,22,33,51,191,33,PO-AWsaSP-14403130,In Transit,23,34.83,801.09,2024-02-19,,False,28,304.05
295,90,8,59,20,8,PO-FhWHfF-80987787,Partially Delivered,117,49.86,5833.62,2024-04-05,2024-04-10,True,6,232.62
296,321,34,53,265,266,PO-uZeXnq-04693536,Partially Delivered,196,306.12,59999.52,2024-11-23,2024-11-25,False,7,329.49
297,29,19,76,553,211,PO-njvsef-90080961,Ordered,151,122.86,18551.86,2024-02-22,,False,24,483.34
298,210,48,11,701,156,PO-FgPbzy-63893979,In Transit,85,111.31,9461.35,2024-08-03,,False,6,155.18
299,51,43,88,573,63,PO-iYYHxI-33180938,Delivered,165,261.26,43107.9,2024-02-28,2024-03-03,False,8,414.41
300,239,46,99,497,183,PO-iVcFkn-54717105,Delivered,69,263.69,18194.61,2024-09-19,2024-09-22,False,24,373.95
301,245,5,97,800,5,PO-WMFafw-30655425,Canceled,24,82.48,1979.52,2024-09-23,,False,22,387.27
302,112,9,42,859,202,PO-CCaPKb-10398795,Partially Delivered,179,133.62,23917.98,2024-05-06,2024-05-09,False,15,297.5
303,196,10,17,752,10,PO-jriGam-43155941,Canceled,132,25.9,3418.8,2024-07-27,,False,13,354.25
304,203,17,91,871,17,PO-fCgpka-30152953,Ordered,138,283.3,39095.4,2024-08-02,,False,12,252.27
305,256,46,75,465,373,PO-YjixfL-81212532,Delivered,103,122.85,12653.55,2024-10-07,2024-10-10,False,25,166.42
306,121,47,14,138,327,PO-FkLJIk-82954365,Canceled,145,156.26,22657.7,2024-05-03,,False,3,60.07
307,339,41,70,375,41,PO-LaavKY-45709860,Partially Delivered,187,248.49,46467.63,2024-12-13,2024-12-16,False,9,149.62
308,260,39,1,700,296,PO-OGfiXE-46096763,Ordered,22,43.26,951.72,2024-09-28,,False,12,279.11
309,123,42,89,976,390,PO-JVLVhG-24996301,In Transit,40,32.34,1293.6,2024-05-22,,False,20,128.86
310,110,6,87,185,445,PO-uRUCKJ-55243322,In Transit,14,306.83,4295.62,2024-05-15,,False,26,227.58
311,230,19,45,476,211,PO-XKvhjx-73076252,Canceled,163,146.35,23855.05,2024-08-27,,False,10,466.05
312,311,13,41,210,413,PO-AABeoB-40167518,Delivered,44,205.34,9034.96,2024-11-09,2024-11-08,False,3,399.24
313,323,44,12,771,350,PO-QLNUdU-41262765,Ordered,42,262.32,11017.44,2024-11-24,,False,6,223.64
314,86,39,63,734,296,PO-wSaLNI-09985638,Delivered,41,271.35,11125.35,2024-04-05,2024-04-06,False,10,355.47
315,55,5,24,805,125,PO-JfGtxM-79375101,Partially Delivered,70,93.63,6554.1,2024-02-29,2024-03-04,False,5,193.64
316,212,42,42,492,42,PO-sanOei-29996413,Partially Delivered,92,30.43,2799.56,2024-08-14,2024-08-17,False,15,334.32
317,83,21,67,604,21,PO-khAVFw-56327498,Partially Delivered,163,54.76,8925.88,2024-04-05,2024-04-10,True,13,117.21
318,135,26,30,257,26,PO-VeNrFG-99187914,In Transit,14,129.02,1806.28,2024-05-18,,True,4,406.08
319,290,11,32,857,11,PO-vDHWQi-64412687,Partially Delivered,160,243.29,38926.4,2024-10-17,2024-10-16,False,1,253.28
320,194,38,76,58,433,PO-qfaYtB-12378327,In Transit,138,81.96,11310.48,2024-08-05,,False,24,403.99
321,263,3,79,259,111,PO-nzxSaH-30508347,In Transit,74,268.82,19892.68,2024-10-09,,False,20,161.02
322,291,36,71,979,36,PO-IFpUem-64587578,Partially Delivered,16,307.38,4918.08,2024-10-18,2024-10-17,False,1,394.34
323,85,43,12,321,59,PO-RBDzhW-13036950,Delivered,143,121.65,17395.95,2024-03-28,2024-03-31,True,3,195.25
324,122,12,46,819,454,PO-vGKITD-85472503,Ordered,61,53.43,3259.23,2024-05-22,,False,21,345.07
325,189,50,23,438,476,PO-oLEnam-79402429,Delivered,173,96.76,16739.48,2024-07-16,2024-07-15,True,9,166.88
326,48,34,61,720,352,PO-rmyZlW-64817309,Canceled,97,149.91,14541.27,2024-02-29,,False,12,326.53
327,229,5,21,555,444,PO-pOcRZK-91391288,Partially Delivered,140,9.06,1268.4,2024-09-01,2024-09-04,False,16,131.54
328,161,43,85,452,132,PO-CuuYXP-78561869,Ordered,173,158.76,27465.48,2024-06-19,,False,10,122.47
329,97,22,14,343,22,PO-nvucaw-21027958,Partially Delivered,135,213.25,28788.75,2024-04-09,2024-04-14,False,3,66.73
330,155,37,46,460,368,PO-CkblWH-01050086,In Transit,176,27.03,4757.28,2024-06-24,,False,21,409.8
331,343,21,29,677,397,PO-FFuLQF-85754367,Delivered,28,117.22,3282.16,2024-12-23,2024-12-24,False,15,269.23
332,235,4,30,726,273,PO-LZsJLA-08952885,Delivered,81,14.13,1144.53,2024-08-31,2024-09-03,False,9,488.89
333,130,13,65,551,147,PO-HMTGXx-71854522,Partially Delivered,113,126.11,14250.43,2024-05-19,2024-05-22,False,10,254.15
334,252,21,75,671,91,PO-ZcLWTy-86246464,Canceled,190,89.18,16944.2,2024-10-03,,False,25,95.93
335,25,7,20,761,191,PO-orRuDh-06634998,Canceled,27,124.17,3352.59,2024-02-02,,False,8,269.67
336,151,16,84,729,470,PO-XUKbqw-59543778,Canceled,27,307.5,8302.5,2024-06-28,,False,29,160.87
337,352,8,10,400,360,PO-bEjmGQ-86592549,Ordered,32,1.6,51.2,2024-12-30,,True,13,672.86
338,131,47,64,485,327,PO-QONHOj-98035091,Partially Delivered,188,179.21,33691.48,2024-06-02,2024-06-07,False,23,279.29
339,160,47,57,395,224,PO-QfrGgR-74130742,Delivered,123,6.16,757.68,2024-06-12,2024-06-14,False,4,483.24
340,269,21,77,381,91,PO-aSXeQb-14939817,Ordered,86,192.15,16524.9,2024-09-27,,False,2,458.58
341,154,10,53,953,405,PO-QXAgNM-86776166,Canceled,125,191.14,23892.5,2024-06-09,,False,7,211.66
342,329,41,55,419,427,PO-ppLBsF-96312100,Delivered,160,146.96,23513.6,2024-12-22,2024-12-24,False,28,239.65
343,284,10,34,610,421,PO-BNNAzC-82696380,In Transit,198,269.94,53448.12,2024-11-05,,False,26,195.02
344,241,41,69,366,55,PO-GZuEal-51096215,Delivered,175,55.37,9689.75,2024-09-10,2024-09-15,False,13,316.82
345,349,40,62,172,40,PO-jMdpHs-25758080,Canceled,29,182.0,5278.0,2025-01-02,,False,19,326.2
346,192,35,64,852,35,PO-UzoDyI-77647277,Ordered,104,24.04,2500.16,2024-08-02,,False,23,435.41
347,365,41,24,855,427,PO-cQReoB-89564187,Canceled,38,19.86,754.68,2025-01-04,,False,5,135.93
348,357,18,70,375,396,PO-hsaIiu-59563553,Partially Delivered,144,209.67,30192.48,2024-12-31,2024-12-30,False,9,104.17
349,25,3,14,44,111,PO-yKOhTc-55594632,In Transit,121,190.8,23086.8,2024-01-28,,False,3,178.39
350,299,13,7,21,13,PO-qEXdnJ-37486700,Ordered,75,213.24,15993.0,2024-11-08,,False,14,368.79
351,291,45,65,943,45,PO-GSffae-43581255,In Transit,13,209.27,2720.51,2024-10-27,,False,10,200.08
352,363,39,71,82,98,PO-ZdfxfV-26045179,Delivered,13,131.82,1713.66,2024-12-29,2024-12-27,False,1,207.95
353,135,27,4,832,354,PO-rZyPkX-75873496,Partially Delivered,102,40.38,4118.76,2024-05-16,2024-05-18,True,2,153.17
354,286,15,71,157,336,PO-oeoYdJ-72573748,Delivered,123,150.81,18549.63,2024-10-13,2024-10-12,False,1,57.41
355,120,49,49,844,163,PO-IwlYlP-02881819,Canceled,36,204.41,7358.76,2024-05-08,,False,9,141.85
356,156,46,24,855,183,PO-ZeNzCp-89572135,Ordered,128,21.0,2688.0,2024-06-09,,False,5,254.34
357,294,42,49,519,42,PO-ahDzii-55161826,Partially Delivered,47,110.65,5200.55,2024-10-29,2024-10-28,False,9,215.59
358,95,10,99,596,405,PO-UNzKzA-22668260,Ordered,24,290.14,6963.36,2024-04-28,,False,24,422.41
359,262,27,23,908,354,PO-qgRPGZ-34112803,Canceled,70,218.03,15262.1,2024-10-07,,False,19,391.22
360,199,15,43,941,15,PO-RqrFkf-02848087,Canceled,11,231.72,2548.92,2024-07-29,,False,12,215.38
361,239,39,13,350,187,PO-dJimMd-46733563,Canceled,193,124.83,24092.19,2024-09-01,,False,6,140.39
362,81,11,55,670,85,PO-yjBduy-10182309,Delivered,111,38.74,4300.14,2024-04-18,2024-04-19,False,28,400.57
363,352,15,48,959,420,PO-uyebAR-02537064,Canceled,114,151.21,17237.94,2024-12-28,,True,11,693.13
364,359,50,23,528,451,PO-NlIjPD-71361713,Ordered,198,331.91,65718.18,2025-01-12,,False,19,482.11
365,75,37,84,36,37,PO-dMXROL-49948787,In Transit,195,233.63,45557.85,2024-03-29,,True,14,265.18
366,290,20,3,417,447,PO-QkRGcO-31272880,In Transit,99,197.87,19589.13,2024-10-30,,False,14,335.41
367,84,45,72,248,255,PO-DwdPpk-39841946,In Transit,155,138.93,21534.15,2024-04-12,,False,19,182.97
368,340,29,45,476,290,PO-nLsPCa-86832455,Delivered,78,165.08,12876.24,2024-12-15,2024-12-15,False,10,318.92
369,308,15,85,597,420,PO-XUGSfy-12178224,In Transit,51,15.05,767.55,2024-11-13,,False,10,387.36
370,126,33,51,391,33,PO-suSiyI-44912435,Ordered,64,232.6,14886.4,2024-06-02,,False,28,230.56
371,312,24,35,109,170,PO-MxvpbU-39528463,Delivered,155,91.48,14179.4,2024-11-22,2024-11-24,False,15,110.66
372,115,15,39,299,336,PO-yxsbxD-66595276,Ordered,191,278.52,53197.32,2024-05-12,,False,18,297.05
373,26,46,43,707,373,PO-emVcUn-78170669,In Transit,37,32.12,1188.44,2024-02-07,,False,12,459.84
374,68,19,10,454,299,PO-MYzEMQ-23734504,Partially Delivered,121,120.61,14593.81,2024-04-03,2024-04-01,False,26,51.16
375,318,7,57,926,155,PO-UsaHSV-82319954,Ordered,135,299.74,40464.9,2024-11-17,,False,4,190.5
376,56,23,45,267,166,PO-IILMyx-64305873,Delivered,105,186.54,19586.7,2024-03-06,2024-03-05,False,10,191.66
377,346,26,31,120,389,PO-DybNVl-30338388,In Transit,120,185.72,22286.4,2025-01-02,,False,22,409.22
378,136,47,46,470,327,PO-EmdUpC-95482694,Delivered,161,174.32,28065.52,2024-06-05,2024-06-03,False,21,177.13
379,27,42,18,721,42,PO-PUpIMp-93850408,Ordered,168,114.36,19212.48,2024-02-06,,True,10,602.35
380,130,10,38,382,421,PO-hWThuZ-53492236,Ordered,38,113.49,4312.62,2024-05-31,,False,22,86.9
381,140,50,29,436,50,PO-PhisLE-81649869,Ordered,90,217.64,19587.6,2024-05-26,,True,7,271.3
382,224,43,95,725,43,PO-QDxnjw-76386100,Partially Delivered,113,228.14,25779.82,2024-08-31,2024-08-29,False,20,456.28
383,78,8,19,178,8,PO-OmczhC-70019447,Canceled,135,70.33,9494.55,2024-04-09,,False,22,438.42
384,168,19,18,367,363,PO-IEEMpo-43588981,In Transit,25,58.88,1472.0,2024-07-06,,False,20,82.81
385,136,4,68,255,366,PO-AgYYWq-63729728,Canceled,116,36.84,4273.44,2024-06-06,,False,22,189.92
386,254,40,34,150,40,PO-IFZVeF-18687527,Ordered,21,170.41,3578.61,2024-09-23,,True,13,445.53
387,274,17,100,714,81,PO-WQCPgh-10496381,Delivered,160,152.93,24468.8,2024-10-25,2024-10-27,False,25,222.23
388,70,35,30,748,35,PO-aivFAZ-82222836,In Transit,78,160.38,12509.64,2024-03-19,,False,9,372.19
389,70,15,12,531,455,PO-FwDsNQ-84120803,Canceled,188,86.52,16265.76,2024-03-16,,False,6,371.97
390,351,31,42,264,31,PO-rUGUdK-92502030,Ordered,158,184.29,29117.82,2024-12-23,,True,7,620.1
391,55,13,100,922,147,PO-TOIITh-28636688,Delivered,115,77.8,8947.0,2024-03-20,2024-03-19,False,25,300.55
392,296,20,74,147,174,PO-yyYyxz-93615033,Delivered,139,109.63,15238.57,2024-11-02,2024-11-01,True,11,536.68
393,103,22,3,903,22,PO-eUvDrJ-42072804,In Transit,16,73.89,1182.24,2024-04-26,,False,14,130.6
394,196,6,9,995,283,PO-thrbyX-46104086,Ordered,158,96.48,15243.84,2024-07-25,,True,11,521.21
395,216,23,75,804,322,PO-dtDLgS-18083335,Ordered,50,200.82,10041.0,2024-08-15,,True,12,143.47
396,290,1,88,573,1,PO-RnZzXi-12949294,Delivered,62,201.94,12520.28,2024-10-24,2024-10-27,False,8,395.42
397,125,18,67,790,18,PO-EDkVsb-26958845,Ordered,151,121.24,18307.24,2024-05-31,,False,27,215.28
398,137,8,3,587,8,PO-NHxgxk-59895205,In Transit,62,245.22,15203.64,2024-05-30,,False,14,68.47
399,92,32,12,390,153,PO-LqHPZp-11488268,In Transit,92,197.81,18198.52,2024-04-07,,False,6,231.54
400,331,9,69,693,9,PO-beoxHF-18786426,In Transit,34,136.96,4656.64,2024-12-09,,False,13,426.75
401,216,28,55,670,209,PO-krWNyw-69527347,In Transit,57,36.69,2091.33,2024-08-31,,False,28,409.77
402,39,1,23,764,1,PO-QdqtYa-54930645,Canceled,79,166.76,13174.04,2024-02-27,,False,19,436.19
403,183,6,17,247,445,PO-elZANj-39475879,In Transit,98,276.88,27134.24,2024-07-14,,False,13,270.15
404,49,1,78,772,1,PO-aRWnDZ-03813372,Canceled,200,70.11,14022.0,2024-03-19,,False,30,219.0
405,345,50,84,148,78,PO-rWVWKg-30520967,Ordered,35,93.85,3284.75,2025-01-08,,False,29,126.97
406,244,2,41,803,240,PO-MygoQE-99123527,In Transit,132,309.04,40793.28,2024-09-03,,False,3,360.91
407,49,24,47,595,170,PO-oalpsb-78684148,Ordered,146,169.82,24793.72,2024-03-03,,False,14,364.36
408,248,13,97,800,147,PO-UPQLcX-90450310,Delivered,48,79.94,3837.12,2024-09-26,2024-09-28,False,22,306.56
409,193,3,80,614,491,PO-fYMfKF-29183806,In Transit,96,107.0,10272.0,2024-08-04,,False,24,284.87
410,299,15,23,62,15,PO-JQpfWZ-12565788,Canceled,186,149.6,27825.6,2024-11-13,,False,19,367.44
411,207,38,27,687,433,PO-mXFjXI-56912080,Canceled,183,3.33,609.39,2024-08-15,,False,21,332.92
412,273,16,50,537,16,PO-dHcMDe-45303635,Ordered,118,268.49,31681.82,2024-10-14,,False,15,490.06
413,158,30,41,793,114,PO-WlkXzI-51046203,Ordered,153,285.66,43705.98,2024-06-09,,False,3,50.39
414,95,3,71,116,491,PO-lZDIMk-65066982,In Transit,20,63.82,1276.4,2024-04-05,,False,1,98.94
415,223,41,68,997,427,PO-UHZCIW-08896377,Delivered,167,92.3,15414.1,2024-09-01,2024-08-30,False,22,486.06
416,126,33,17,247,33,PO-osbLYw-50787095,Ordered,118,240.39,28366.02,2024-05-11,,True,6,162.0
417,5,45,54,240,45,PO-KMEHLl-24087154,Delivered,152,249.9,37984.8,2024-01-18,2024-01-21,False,13,292.84
418,105,19,67,858,456,PO-lXysXR-85003889,Ordered,115,153.9,17698.5,2024-05-11,,False,27,264.58
419,55,12,48,575,454,PO-lhtsah-08255810,Delivered,179,241.57,43241.03,2024-03-18,2024-03-18,False,23,416.68
420,85,50,72,47,476,PO-JOhUxg-66388887,Partially Delivered,182,66.18,12044.76,2024-04-13,2024-04-17,False,19,494.97
421,97,38,85,205,38,PO-NObpmq-18302097,Delivered,76,131.78,10015.28,2024-04-16,2024-04-19,False,10,382.13
422,85,22,20,444,235,PO-uJJOIK-48419569,Delivered,28,254.47,7125.16,2024-04-02,2024-04-06,False,8,141.38
423,225,46,19,821,442,PO-TXGxta-36647691,Canceled,12,81.98,983.76,2024-09-03,,False,22,396.66
424,76,21,38,225,397,PO-elMTcC-31895443,Ordered,154,63.59,9792.86,2024-04-07,,False,22,363.13
425,211,43,19,50,63,PO-LFcxUO-61688325,Canceled,157,116.58,18303.06,2024-08-20,,False,22,250.12
426,295,42,87,295,435,PO-ZlfKNk-50390660,Partially Delivered,89,170.7,15192.3,2024-11-16,2024-11-17,False,26,271.85
427,360,50,10,6,50,PO-cZGPTp-73209476,Canceled,89,280.48,24962.72,2025-01-07,,True,13,562.65
428,36,4,40,1,133,PO-hAVCvl-08880649,Partially Delivered,77,297.27,22889.79,2024-02-08,2024-02-12,True,3,582.18
429,354,19,74,583,456,PO-pkLGBB-51321387,Ordered,78,201.92,15749.76,2025-01-10,,False,22,434.66
430,288,41,41,65,154,PO-wYVBdH-84777869,Canceled,192,132.2,25382.4,2024-10-15,,True,1,497.53
431,144,47,11,820,224,PO-hWOuPy-98833391,Delivered,186,164.01,30505.86,2024-05-26,2024-05-26,True,3,403.11
432,192,12,8,19,12,PO-qDjNuM-69372617,Ordered,191,230.58,44040.78,2024-07-29,,False,19,66.13
433,72,44,67,732,64,PO-LgyVoq-81770777,Partially Delivered,123,160.44,19734.12,2024-03-25,2024-03-28,True,13,673.47
434,312,19,84,36,299,PO-YACSBn-93017322,Ordered,151,265.75,40128.25,2024-12-06,,False,29,171.59
435,98,28,86,289,99,PO-irLVIi-76654770,Partially Delivered,53,164.73,8730.69,2024-05-02,2024-05-04,False,25,484.14
436,46,30,75,804,482,PO-nzkNBh-03614507,Canceled,174,224.14,39000.36,2024-03-11,,False,25,193.81
437,188,28,24,850,103,PO-SEtdMZ-65664247,In Transit,54,46.44,2507.76,2024-07-11,,False,5,102.68
438,253,17,12,771,286,PO-JsfSdG-68865312,Canceled,50,291.35,14567.5,2024-09-15,,False,6,465.0
439,210,42,82,643,390,PO-YwbtOC-44484191,Partially Delivered,121,246.23,29793.83,2024-08-24,2024-08-23,False,27,283.73
440,352,18,53,220,220,PO-KbjBsO-08424238,Delivered,84,264.58,22224.72,2024-12-24,2024-12-26,False,7,486.74
441,147,19,87,789,363,PO-sWtayC-00894662,Canceled,43,104.45,4491.35,2024-06-08,,True,13,142.31
442,94,20,57,395,447,PO-IwhEle-02940047,Ordered,170,5.89,1001.3,2024-04-07,,False,4,416.7
443,190,4,89,540,133,PO-pgwUiq-41751606,Delivered,33,111.92,3693.36,2024-07-28,2024-07-28,False,20,53.96
444,191,2,42,862,240,PO-Cwurya-02867453,Delivered,119,75.3,8960.7,2024-07-24,2024-07-23,False,15,174.93
445,286,17,19,580,286,PO-NbNGjv-95469570,Ordered,181,138.94,25148.14,2024-11-03,,False,22,206.05
446,218,28,72,7,103,PO-csRtSW-47339775,Delivered,24,251.85,6044.4,2024-08-24,2024-08-27,False,19,445.27
447,285,25,100,876,275,PO-ORPORw-48783478,In Transit,37,112.45,4160.65,2024-11-05,,False,25,386.66
